repair_id,garage_id,user_id,calculated_distance_km,distance_score,is_nearby,is_very_close,specialization_match_score,historical_satisfaction_rate,total_repairs,avg_historical_cost,avg_completion_time,cost_reliability,time_reliability,overall_preference_score,distance_preference_match,price_preference_match,rating_preference_match,availability_score,current_utilization,avg_hourly_rate,price_competitiveness,cost_accuracy,avg_rating,num_reviews,years_in_business,certified,user_satisfied,satisfaction_score,would_recommend,final_cost,completion_days
REP0544,GAR082,USER157,5.498162920938903,0.15388964729981142,0,0,0.8,0.6,15,151920.33333333334,5.933333333333334,0.07318126419344212,0.27538246515864934,0.0,0,0,0,0.6,0.4,4344,0.7927025782688766,0.8939385717386585,3.75,21,14,0,1,0.534,0,395364,8
REP0545,GAR097,USER200,0.8809739449389717,0.5316394746937577,1,1,0.3,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.6666666666666666,1,0,1,0.25,0.75,2761,1.2471930459978269,0.8549495200878703,4.22,47,22,1,0,0.684,0,357274,8
REP0546,GAR089,USER399,14.420373950205866,0.06484927040220381,0,0,1.0,0.8571428571428571,7,93975.14285714286,3.857142857142857,0.06582383311532364,0.16719847035769644,0.0,0,0,0,0.1111111111111111,0.8888888888888888,3819,0.9016758313694685,0.8415620274801131,3.97,30,20,1,1,0.795,1,35242,3
REP0547,GAR025,USER120,17.284300790964082,0.05469172769757704,0,0,0.3,0.7857142857142857,14,86684.07142857143,6.142857142857143,0.11585119531442793,0.19150232340508494,0.3333333333333333,0,0,1,0.2,0.8,1805,1.9077562326869806,0.8763357139021639,4.23,68,27,1,1,0.614,1,62778,5
REP0548,GAR074,USER059,5.895028191511655,0.14503203935135203,0,0,0.3,0.6923076923076923,13,46670.230769230766,3.3076923076923075,0.24567836158179848,0.3228924537270601,0.6666666666666666,1,0,1,0.4,0.6,3692,0.9326923076923077,0.8901027427462739,3.73,15,9,0,0,0.629,1,80743,7
REP0549,GAR054,USER109,9.516510382643025,0.09508857630668535,0,0,0.8,0.6428571428571429,14,105358.71428571429,5.428571428571429,0.07926258191729263,0.228959243948309,0.3333333333333333,1,0,0,0.0,1.0,2339,1.4722103463018383,0.8813831298911047,4.1,73,19,1,1,0.731,1,254309,14
REP0550,GAR082,USER285,14.74634408754109,0.06350680478214785,0,0,1.0,0.6,15,151920.33333333334,5.933333333333334,0.07318126419344212,0.27538246515864934,0.6666666666666666,1,0,1,0.6,0.4,4344,0.7927025782688766,0.8429045889011897,3.75,21,14,0,1,0.627,1,270290,12
REP0551,GAR038,USER294,10.527683722034844,0.0867476957308022,0,0,1.0,0.7777777777777778,18,117065.11111111111,4.777777777777778,0.07372681576764992,0.2440487030777376,0.0,0,0,0,0.8,0.2,3264,1.0549938725490196,0.8430234868656361,3.96,57,28,1,1,0.619,1,21213,2
REP0552,GAR091,USER084,10.05062516799207,0.09049261782007423,0,0,1.0,0.8888888888888888,9,190512.33333333334,5.0,0.05674736032349002,0.21712927295533244,0.6666666666666666,1,0,1,1.0,0.0,5118,0.672821414615084,0.8693571478629997,4.06,34,3,1,1,0.744,1,112932,3
REP0553,GAR078,USER081,17.910816626924678,0.05287978936754263,0,0,1.0,0.6363636363636364,11,110893.54545454546,4.2727272727272725,0.07294733461874474,0.3005079644223275,0.3333333333333333,0,1,0,1.0,0.0,3444,0.9998548199767712,0.8406781405160659,3.93,26,24,1,1,0.595,0,225320,5
REP0554,GAR085,USER102,10.870030097309112,0.08424578470333416,0,0,1.0,0.6666666666666666,9,92032.55555555556,4.444444444444445,0.11217094592749048,0.244695619103299,0.3333333333333333,0,0,1,0.3333333333333333,0.6666666666666666,3204,1.0747503121098627,0.7990687173698321,3.84,15,11,0,0,0.653,1,25533,2
REP0555,GAR012,USER218,4.112783839877193,0.19558816318430933,1,0,0.8,0.7272727272727273,22,109157.5,5.045454545454546,0.07812754044392511,0.20574488077498343,0.6666666666666666,1,0,1,0.6,0.4,3681,0.9354794892692203,0.8796389742648745,4.18,72,30,0,1,0.634,1,230103,14
REP0556,GAR074,USER133,13.520689417747766,0.06886725356013469,0,0,1.0,0.6923076923076923,13,46670.230769230766,3.3076923076923075,0.24567836158179848,0.3228924537270601,0.6666666666666666,0,1,1,0.4,0.6,3692,0.9326923076923077,0.8825764116732862,3.73,15,9,0,1,0.774,1,81776,4
REP0557,GAR043,USER300,14.641957259690184,0.0639306183617463,0,0,1.0,0.8333333333333334,6,44122.0,1.8333333333333333,0.3012759464811644,0.4293393075979901,0.6666666666666666,1,0,1,1.0,0.0,2740,1.2567518248175182,0.7724354188442586,4.56,257,24,0,1,0.676,0,32884,1
REP0558,GAR085,USER221,19.30726426339822,0.0492434621931029,0,0,0.8,0.6666666666666666,9,92032.55555555556,4.444444444444445,0.11217094592749048,0.244695619103299,0.6666666666666666,1,0,1,0.3333333333333333,0.6666666666666666,3204,1.0747503121098627,0.7955272762300258,3.84,15,11,0,1,0.61,1,225075,11
REP0559,GAR036,USER399,17.26609794801328,0.05474623002931863,0,0,0.8,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,0.3333333333333333,0,0,1,0.2,0.8,3977,0.8658536585365854,0.780756531725524,4.35,86,21,0,1,0.527,0,33973,2
REP0560,GAR032,USER299,19.314509278722003,0.049225899886611024,0,0,1.0,1.0,13,94173.92307692308,4.846153846153846,0.09649372477062067,0.2229953989366737,0.3333333333333333,0,0,1,1.0,0.0,3077,1.1191095222619434,0.8730732433294355,4.14,95,30,1,1,0.766,0,31803,2
REP0561,GAR059,USER196,16.43727273473431,0.05734841768048063,0,0,0.8,0.7142857142857143,7,94115.71428571429,5.142857142857143,0.0864541223592336,0.1887364380685942,0.0,0,0,0,0.3333333333333333,0.6666666666666666,3655,0.9421340629274966,0.8538884749842398,3.86,15,6,1,1,0.502,0,89397,6
REP0562,GAR072,USER177,18.545666917571772,0.05116223479184478,0,0,0.3,0.6666666666666666,12,160168.08333333334,6.5,0.062499310756811526,0.16566625349947076,0.3333333333333333,0,1,0,0.5,0.5,4029,0.8546785802928767,0.8583360291738964,3.95,15,4,0,1,0.772,0,29186,2
REP0563,GAR079,USER057,13.055780062060878,0.07114510867306348,0,0,0.8,0.4444444444444444,9,116845.11111111111,6.888888888888889,0.0787944171839091,0.18233065198384377,0.0,0,0,0,0.8,0.2,2190,1.5723744292237443,0.8731065929604298,3.85,17,3,0,0,0.513,0,36082,7
REP0564,GAR096,USER116,17.31350812865146,0.054604502478446566,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.6666666666666666,0,1,1,0.6,0.4,3663,0.9400764400764401,0.875087922440346,4.31,15,2,1,1,0.713,1,344621,14
REP0565,GAR092,USER062,16.42427426817316,0.05739119946169468,0,0,0.8,0.8,5,114534.4,4.6,0.0598444449782925,0.18541948236599776,0.3333333333333333,0,0,1,1.0,0.0,3686,0.9342105263157895,0.8715703989864374,4.15,77,28,0,1,0.703,1,83927,5
REP0566,GAR047,USER032,19.43657511859551,0.04893187797842344,0,0,1.0,0.5833333333333334,12,50628.25,4.25,0.1701932961121203,0.24343292207814549,0.0,0,0,0,0.6,0.4,2328,1.4791666666666667,0.8532117304819561,4.0,37,11,1,1,0.602,1,21704,1
REP0567,GAR020,USER052,8.51300800520913,0.10511922195928147,0,0,1.0,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,0.6666666666666666,0,1,1,0.0,1.0,2286,1.5063429571303586,0.8680923069934359,4.05,48,28,1,1,0.72,1,76439,5
REP0568,GAR032,USER299,19.792549366404078,0.04809415057182778,0,0,0.8,1.0,13,94173.92307692308,4.846153846153846,0.09649372477062067,0.2229953989366737,0.3333333333333333,0,0,1,1.0,0.0,3077,1.1191095222619434,0.9053123671908202,4.14,95,30,1,1,0.547,0,21302,3
REP0569,GAR006,USER336,2.387238714283869,0.29522572347293813,1,0,0.8,0.6363636363636364,11,228740.72727272726,6.090909090909091,0.045374131532594966,0.16424916464235856,1.0,1,1,1,0.14285714285714285,0.8571428571428571,4792,0.718593489148581,0.8108937228091982,4.2,15,8,0,1,0.598,0,478318,9
REP0570,GAR055,USER158,10.670967403675828,0.08568270010633781,0,0,1.0,1.0,5,119149.0,4.8,0.057290738575140235,0.264908564940645,1.0,1,1,1,1.0,0.0,4079,0.8442020102966413,0.8804809052333804,3.66,18,26,1,1,0.566,0,66486,6
REP0571,GAR081,USER286,18.939683635218394,0.0501512470455526,0,0,0.3,0.5,4,101927.0,6.0,0.09358342802311401,0.14890977052086576,0.6666666666666666,0,1,1,0.0,1.0,2697,1.2767890248424174,0.852454271822181,3.88,26,30,1,0,0.542,0,29454,1
REP0572,GAR015,USER020,9.002087703596235,0.09997912732163422,0,0,0.3,0.7777777777777778,9,51446.22222222222,4.111111111111111,0.2608742450478914,0.28391956322554057,0.3333333333333333,1,0,0,0.75,0.25,2666,1.291635408852213,0.8347651836534566,3.8,15,7,0,1,0.548,0,78316,6
REP0573,GAR100,USER393,15.137857543293787,0.06196609415576096,0,0,0.3,0.5,12,50532.75,2.5,0.2385268799622957,0.3308410429790291,0.3333333333333333,0,0,1,0.625,0.375,4638,0.742453643811988,0.7785739596047089,4.19,56,1,1,1,0.684,0,31023,1
REP0574,GAR092,USER093,9.178729916805002,0.09824408429867149,0,0,0.8,0.8,5,114534.4,4.6,0.0598444449782925,0.18541948236599776,0.6666666666666666,0,1,1,1.0,0.0,3686,0.9342105263157895,0.8671099967295324,4.15,77,28,0,1,0.631,1,31816,2
REP0575,GAR038,USER121,12.175110293720405,0.0759006928751576,0,0,0.8,0.7777777777777778,18,117065.11111111111,4.777777777777778,0.07372681576764992,0.2440487030777376,0.3333333333333333,0,1,0,0.8,0.2,3264,1.0549938725490196,0.8282728272827282,3.96,57,28,1,1,0.685,0,21302,3
REP0576,GAR014,USER030,18.055004180292173,0.0524796526171461,0,0,0.8,0.6666666666666666,3,140714.33333333334,3.6666666666666665,0.06519929737425113,0.28436465220442186,0.3333333333333333,0,0,1,0.42857142857142855,0.5714285714285714,3390,1.0157817109144542,0.859232469821155,3.77,37,28,1,1,0.583,0,298878,6
REP0577,GAR090,USER113,13.07575751819616,0.07104413376738479,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.0,0,0,0,0.75,0.25,1956,1.760480572597137,0.7655739455419114,3.92,23,29,1,1,0.542,0,57802,7
REP0578,GAR025,USER319,4.663282517525441,0.17657603993892712,1,0,0.3,0.7857142857142857,14,86684.07142857143,6.142857142857143,0.11585119531442793,0.19150232340508494,1.0,1,1,1,0.2,0.8,1805,1.9077562326869806,0.7547407207692999,4.23,68,27,1,1,0.713,1,41568,5
REP0579,GAR026,USER195,19.817740760686775,0.04803595219556429,0,0,0.3,0.7142857142857143,7,74171.42857142857,4.285714285714286,0.12673558218244643,0.2756574084297224,0.3333333333333333,0,0,1,0.8571428571428571,0.14285714285714285,2028,1.6979783037475344,0.7860943480146941,4.16,37,18,1,1,0.636,1,221068,7
REP0580,GAR008,USER021,10.3339739816533,0.0882303066531417,0,0,0.8,0.8,15,139390.53333333333,6.2,0.07515076110408979,0.19185656741240167,0.6666666666666666,0,1,1,0.8,0.2,2761,1.2471930459978269,0.8438167176072835,3.98,25,5,0,0,0.644,1,260066,14
REP0581,GAR004,USER149,18.977341378633923,0.05005671080284564,0,0,0.8,0.5833333333333334,12,39494.583333333336,3.3333333333333335,0.27323611960573707,0.3603278037113696,0.3333333333333333,0,0,1,0.0,1.0,2886,1.1931739431739432,0.8325390668292142,3.65,15,22,1,0,0.438,0,10534,2
REP0582,GAR038,USER342,5.416354335944938,0.1558517419148626,0,0,0.8,0.7777777777777778,18,117065.11111111111,4.777777777777778,0.07372681576764992,0.2440487030777376,1.0,1,1,1,0.8,0.2,3264,1.0549938725490196,0.7808361672334467,3.96,57,28,1,1,0.652,1,30473,1
REP0583,GAR020,USER029,9.920238791821774,0.0915730891112844,0,0,1.0,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,0.6666666666666666,1,0,1,0.0,1.0,2286,1.5063429571303586,0.7595407503234153,4.05,48,28,1,1,0.548,0,23013,1
REP0584,GAR074,USER253,17.761466049619546,0.053300738724534724,0,0,0.3,0.6923076923076923,13,46670.230769230766,3.3076923076923075,0.24567836158179848,0.3228924537270601,0.3333333333333333,0,1,0,0.4,0.6,3692,0.9326923076923077,0.8489034638245542,3.73,15,9,0,1,0.515,0,28081,2
REP0585,GAR026,USER288,16.625043645412045,0.05673744815152891,0,0,0.3,0.7142857142857143,7,74171.42857142857,4.285714285714286,0.12673558218244643,0.2756574084297224,0.3333333333333333,0,0,1,0.8571428571428571,0.14285714285714285,2028,1.6979783037475344,0.9083688699360342,4.16,37,18,1,0,0.697,1,17041,2
REP0586,GAR082,USER285,19.099509353484216,0.04975245825225339,0,0,1.0,0.6,15,151920.33333333334,5.933333333333334,0.07318126419344212,0.27538246515864934,0.3333333333333333,0,0,1,0.6,0.4,4344,0.7927025782688766,0.8075572983625585,3.75,21,14,0,1,0.719,1,295882,7
REP0587,GAR029,USER145,6.914583656005592,0.12634903406968215,0,0,0.3,0.6,10,98671.5,3.6,0.08880008868471166,0.1924840598000365,0.6666666666666666,1,0,1,0.25,0.75,4266,0.8071964369432724,0.9060377979909525,3.88,22,10,0,0,0.624,1,374132,15
REP0588,GAR078,USER039,11.954133536048182,0.07719543705622957,0,0,0.8,0.6363636363636364,11,110893.54545454546,4.2727272727272725,0.07294733461874474,0.3005079644223275,0.6666666666666666,1,1,0,1.0,0.0,3444,0.9998548199767712,0.8148285482219162,3.93,26,24,1,0,0.591,0,67121,3
REP0589,GAR011,USER250,18.80923514084297,0.05048150485821563,0,0,1.0,0.7142857142857143,7,128331.42857142857,4.571428571428571,0.05936411536076759,0.25783218979627226,0.3333333333333333,0,1,0,0.8,0.2,2947,1.168476416694944,0.8694974807743304,3.92,41,29,1,1,0.617,0,34105,3
REP0590,GAR090,USER156,18.852094373375532,0.05037251894899016,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.0,0,0,0,0.75,0.25,1956,1.760480572597137,0.8829637129347393,3.92,23,29,1,0,0.553,0,245931,10
REP0591,GAR094,USER072,18.948615345906443,0.05012879253322237,0,0,0.3,0.8333333333333334,6,91855.33333333333,4.166666666666667,0.08857306687104129,0.30973158488896735,0.3333333333333333,0,0,1,0.5,0.5,2416,1.4252897350993377,0.7841262932333344,4.07,26,1,0,0,0.573,0,72629,7
REP0592,GAR019,USER313,17.158750144566863,0.055069869459005806,0,0,0.3,0.8666666666666667,15,194796.66666666666,6.133333333333334,0.05346070332166303,0.17532800504040771,0.3333333333333333,0,0,1,0.7142857142857143,0.2857142857142857,3800,0.9061842105263158,0.7604875004106304,4.1,50,7,1,1,0.568,0,37732,2
REP0593,GAR051,USER273,17.246818237139387,0.05480407526418005,0,0,0.3,0.6,10,149833.4,5.6,0.057506897699036504,0.1944796352188567,0.3333333333333333,0,1,0,0.625,0.375,3874,0.8888745482705214,0.8403502093642938,3.79,15,17,0,0,0.626,1,33114,2
REP0594,GAR072,USER374,18.341112659354156,0.051703333598874364,0,0,0.3,0.6666666666666666,12,160168.08333333334,6.5,0.062499310756811526,0.16566625349947076,0.0,0,0,0,0.5,0.5,4029,0.8546785802928767,0.750970297029703,3.95,15,4,0,1,0.601,1,94614,3
REP0595,GAR072,USER099,11.134562290951209,0.0824092353743739,0,0,0.3,0.6666666666666666,12,160168.08333333334,6.5,0.062499310756811526,0.16566625349947076,0.3333333333333333,1,0,0,0.5,0.5,4029,0.8546785802928767,0.8862137578169414,3.95,15,4,0,0,0.466,0,31177,1
REP0596,GAR079,USER163,5.980898500632543,0.14324803603853994,0,0,1.0,0.4444444444444444,9,116845.11111111111,6.888888888888889,0.0787944171839091,0.18233065198384377,0.0,0,0,0,0.8,0.2,2190,1.5723744292237443,0.8731794269814356,3.85,17,3,0,1,0.602,0,20084,2
REP0597,GAR050,USER127,15.03645265843161,0.06235793047873479,0,0,1.0,0.7,10,176583.3,8.5,0.07515839349575335,0.14548268842493628,0.6666666666666666,0,1,1,0.875,0.125,3950,0.8717721518987341,0.8546478873239437,4.03,50,16,1,1,0.736,1,237861,10
REP0598,GAR036,USER186,7.298891514172223,0.12049802052385855,0,0,0.8,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,1.0,1,1,1,0.2,0.8,3977,0.8658536585365854,0.8216116385674078,4.35,86,21,0,1,0.638,0,426216,5
REP0599,GAR023,USER216,13.03264120997834,0.0712624220227992,0,0,0.3,0.6666666666666666,9,132158.0,4.111111111111111,0.06925861317120872,0.3177276335411597,0.6666666666666666,0,1,1,0.8333333333333334,0.16666666666666666,3040,1.1327302631578948,0.8926493163400093,3.9,15,18,1,1,0.618,1,25004,2
REP0600,GAR076,USER153,4.851657474786747,0.17089175234687556,1,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.6666666666666666,1,0,1,1.0,0.0,1906,1.8066631689401889,0.8815046009793898,4.18,21,9,0,1,0.699,1,20785,1
REP0601,GAR002,USER003,12.443901200312956,0.07438317085941701,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.0,0,0,0,0.5,0.5,4518,0.7621735281097831,0.8872314967372481,4.46,179,26,0,1,0.684,0,464180,11
REP0602,GAR017,USER395,3.3536839702540675,0.22969053491993427,1,0,0.3,1.0,6,60802.666666666664,2.3333333333333335,0.19080687851812214,0.3991147148038121,0.6666666666666666,1,0,1,0.3333333333333333,0.6666666666666666,4803,0.7169477409952113,0.8442644368957408,4.16,54,26,1,1,0.566,0,29079,1
REP0603,GAR005,USER179,18.350159985261126,0.051679159281457755,0,0,0.3,0.7142857142857143,14,86636.92857142857,5.0,0.1266465705408723,0.34709207640227174,0.3333333333333333,0,1,0,0.25,0.75,2925,1.1772649572649572,0.7938809076750651,3.95,28,30,1,0,0.598,0,82864,7
REP0604,GAR071,USER126,3.4574012306167514,0.2243459693803769,1,0,0.3,1.0,6,48355.833333333336,2.1666666666666665,0.22948178926022245,0.38430764601684386,0.6666666666666666,1,0,1,0.0,1.0,3376,1.019994075829384,0.8678170836928387,4.66,481,28,1,1,0.726,1,35203,1
REP0605,GAR069,USER118,13.778329391091619,0.06766664712472847,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,0.3333333333333333,0,0,1,0.0,1.0,3856,0.8930238589211619,0.8224890829694324,4.15,61,22,0,0,0.65,1,32358,1
REP0606,GAR002,USER092,18.228877912471326,0.05200511462769376,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,0,1,0.5,0.5,4518,0.7621735281097831,0.8413206931727759,4.46,179,26,0,0,0.661,1,404947,7
REP0607,GAR025,USER058,18.5111584445069,0.05125272304277434,0,0,0.3,0.7857142857142857,14,86684.07142857143,6.142857142857143,0.11585119531442793,0.19150232340508494,0.3333333333333333,0,0,1,0.2,0.8,1805,1.9077562326869806,0.8953349678616394,4.23,68,27,1,1,0.667,1,27023,2
REP0608,GAR052,USER298,6.321918875516363,0.1365762195677806,0,0,1.0,0.9285714285714286,14,167016.42857142858,5.5,0.05306258465322932,0.18118601220870661,0.6666666666666666,1,0,1,1.0,0.0,3774,0.9124271330153683,0.8798667395952464,4.22,97,7,1,1,0.646,0,35390,1
REP0609,GAR030,USER167,8.531535352078688,0.10491489178413577,0,0,0.6,1.0,4,42773.75,3.0,0.236711893191686,0.4142135623730951,0.6666666666666666,0,1,1,0.25,0.75,3507,0.9818933561448532,0.8875534534145393,4.24,108,27,0,1,0.563,0,27397,2
REP0610,GAR045,USER213,17.843729429070446,0.05306805129866109,0,0,0.3,0.75,12,67898.75,3.6666666666666665,0.11681414425277735,0.2858380626548852,0.0,0,0,0,1.0,0.0,2953,1.166102268879106,0.7977635423690717,3.81,19,10,1,1,0.549,0,64185,4
REP0611,GAR047,USER263,19.95122297490405,0.04772991062134308,0,0,0.8,0.5833333333333334,12,50628.25,4.25,0.1701932961121203,0.24343292207814549,0.3333333333333333,0,0,1,0.6,0.4,2328,1.4791666666666667,0.8628615885140392,4.0,37,11,1,0,0.633,1,48800,6
REP0612,GAR002,USER388,12.096759514204024,0.07635476538417424,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.6666666666666666,0,1,1,0.5,0.5,4518,0.7621735281097831,0.8372270187912646,4.46,179,26,0,1,0.666,1,36632,2
REP0613,GAR007,USER238,12.419745453155143,0.07451706170513749,0,0,1.0,0.6666666666666666,12,71147.91666666667,4.75,0.11922544607585,0.2152253299176548,0.0,0,0,0,1.0,0.0,1769,1.9465799886941775,0.836748158193747,3.8,24,5,1,1,0.637,1,22829,3
REP0614,GAR061,USER287,13.799693697077904,0.06756896598457594,0,0,0.3,0.9166666666666666,12,65895.25,4.583333333333333,0.1099339812272304,0.20625126877502464,0.3333333333333333,0,0,1,0.5,0.5,2256,1.5263741134751774,0.8511360550375667,4.39,60,19,0,1,0.616,0,25383,1
REP0615,GAR099,USER342,14.634537326706049,0.06396095894004203,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,1.0,1,1,1,0.4,0.6,3536,0.9738404977375565,0.7664302600472813,4.1,103,28,1,0,0.384,0,23481,2
REP0616,GAR096,USER254,4.971259682727966,0.1674688513200201,1,0,0.8,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.6666666666666666,1,0,1,0.6,0.4,3663,0.9400764400764401,0.8378545876741559,4.31,15,2,1,0,0.601,1,106803,5
REP0617,GAR009,USER259,17.38051042218341,0.05440545322360045,0,0,1.0,0.875,8,228538.25,7.375,0.06899573123913177,0.2516930366882444,0.3333333333333333,0,1,0,0.5,0.5,3662,0.9403331512834516,0.8651168349967131,3.86,59,25,1,1,0.733,1,303996,8
REP0618,GAR020,USER058,7.039255237086863,0.12438963193838887,0,0,1.0,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,0.6666666666666666,1,0,1,0.0,1.0,2286,1.5063429571303586,0.8471874639048242,4.05,48,28,1,1,0.703,1,22004,1
REP0619,GAR061,USER371,11.925489251810323,0.07736651050635794,0,0,0.3,0.9166666666666666,12,65895.25,4.583333333333333,0.1099339812272304,0.20625126877502464,0.6666666666666666,1,0,1,0.5,0.5,2256,1.5263741134751774,0.8789453294136415,4.39,60,19,0,1,0.635,0,308552,15
REP0620,GAR001,USER101,11.702720659485166,0.07872329297057291,0,0,0.8,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,0.3333333333333333,0,1,0,0.0,1.0,3824,0.9004968619246861,0.7948973217771531,4.14,32,3,1,1,0.61,0,61735,3
REP0621,GAR099,USER184,6.845612993423366,0.1274597664756414,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,1.0,1,1,1,0.4,0.6,3536,0.9738404977375565,0.823063867468546,4.1,103,28,1,0,0.646,1,63797,5
REP0622,GAR002,USER086,11.473583503624045,0.08016942362308814,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,0,1,0.5,0.5,4518,0.7621735281097831,0.9013981171582609,4.46,179,26,0,0,0.699,1,109345,5
