repair_id,garage_id,user_id,damage_type,damage_location,repair_category,user_location_lat,user_location_lon,distance_to_garage,vehicle_make,vehicle_year,final_cost,estimated_cost,completion_days,user_satisfied,satisfaction_score,would_recommend,repair_date,parts_replaced,insurance_claimed
REP0980,GAR027,USER252,minor,hood,body_work,6.719043,80.05586,11.71,Honda,2016,24885,29347,1,0,0.628,0,2023-04-08,"front_bumper,hood",1
REP0981,GAR065,USER115,minor,rear_bumper,body_work,6.775225,79.92636,8.58,Toyota,2018,21393,18042,2,1,0.66,0,2024-04-01,radiator,0
REP0982,GAR086,USER042,moderate,hood,body_work,6.80103,79.996512,19.89,Toyota,2015,37805,30341,3,1,0.743,1,2024-04-12,"rear_bumper,trunk_lid",0
REP0983,GAR046,USER175,minor,front_bumper,body_work,6.971642,79.846824,4.0,Suzuki,2013,27204,22886,2,0,0.632,1,2024-09-11,"ac_condenser,windshield",0
REP0984,GAR002,USER094,severe,windshield,glass_repair,6.758127,79.843898,15.57,Honda,2016,416579,344982,8,1,0.704,1,2023-11-14,"door_panel,fender,rear_bumper,windshield",1
REP0985,GAR074,USER290,moderate,headlight,electrical,6.888103,79.982724,11.74,Honda,2018,90536,100943,6,1,0.629,0,2023-02-08,front_bumper,0
REP0986,GAR008,USER192,moderate,side_door,general_repair,6.877623,79.842791,3.28,Suzuki,2015,102816,82842,5,1,0.614,1,2023-02-02,"rear_bumper,windshield",1
REP0987,GAR071,USER080,moderate,side_door,general_repair,6.871338,79.89407,13.59,Mercedes,2020,70308,59943,3,1,0.711,1,2023-05-14,door_panel,1
REP0988,GAR032,USER217,moderate,side_mirror,body_work,6.575065,79.879374,18.19,Nissan,2015,87285,102757,7,1,0.586,0,2023-12-23,"front_bumper,radiator,windshield",0
REP0989,GAR061,USER323,minor,hood,paint_work,7.015401,79.986124,3.64,Toyota,2014,11554,12766,3,1,0.723,1,2024-07-03,"grill,tail_light",0
REP0990,GAR012,USER321,severe,hood,paint_work,6.663519,79.921327,8.83,Nissan,2014,289949,257156,11,1,0.749,1,2024-07-25,"ac_condenser,hood,paint",1
REP0991,GAR080,USER074,minor,windshield,general_repair,7.115378,79.792245,19.85,Toyota,2015,19347,22052,1,0,0.631,1,2023-01-26,"headlight,hood",1
REP0992,GAR005,USER015,moderate,headlight,electrical,6.659434,79.974995,19.66,Toyota,2017,70799,79593,3,1,0.774,1,2023-09-09,"front_bumper,radiator,windshield",1
REP0993,GAR002,USER022,moderate,side_door,body_work,6.921596,79.772447,16.09,Honda,2016,92155,81330,5,1,0.619,1,2023-05-18,grill,1
REP0994,GAR038,USER296,severe,side_mirror,electrical,6.914801,80.004682,10.79,Nissan,2016,423172,343343,6,1,0.537,0,2023-11-04,"fender,front_bumper,rear_bumper",1
REP0995,GAR060,USER045,minor,front_bumper,paint_work,6.89748,80.032908,20.02,Honda,2019,38215,42803,2,1,0.53,0,2023-12-06,radiator,0
REP0996,GAR089,USER301,minor,front_bumper,paint_work,6.779607,79.785989,16.2,Mitsubishi,2015,32405,38497,1,1,0.581,0,2023-10-12,trunk_lid,1
REP0997,GAR089,USER301,severe,hood,engine_repair,6.720807,79.800998,13.33,Toyota,2016,410448,481710,15,1,0.653,1,2023-10-05,"headlight,rear_bumper,tail_light",0
REP0998,GAR013,USER389,minor,fender,paint_work,6.803887,79.921188,10.78,Toyota,2014,27018,32300,1,0,0.589,0,2024-09-27,side_mirror,0
REP0999,GAR059,USER229,minor,hood,body_work,6.766696,79.868251,4.25,Mercedes,2010,20259,22645,1,0,0.651,1,2023-09-04,grill,0
REP1000,GAR038,USER072,minor,fender,body_work,6.956917,79.874228,5.46,Suzuki,2016,35250,38947,3,0,0.542,0,2024-07-11,"paint,windshield",1
