record_id,garage_id,date,day_of_week,total_bays,occupied_bays,available_bays,utilization_rate,pending_jobs_queue,avg_job_duration_days,estimated_next_available_slot_days,current_workload_level
CAP14253,GAR040,2024-12-07,Saturday,7,5,2,0.714,2,2.67,0.41,high
CAP14254,GAR040,2024-12-08,Sunday,7,1,6,0.143,0,2.14,0.0,low
CAP14255,GAR040,2024-12-09,Monday,7,3,4,0.429,0,2.43,0.0,moderate
CAP14256,GAR040,2024-12-10,Tuesday,7,5,2,0.714,1,2.1,0.15,high
CAP14257,GAR040,2024-12-11,Wednesday,7,6,1,0.857,5,2.45,2.49,high
CAP14258,GAR040,2024-12-12,Thursday,7,5,2,0.714,1,2.32,0.2,high
CAP14259,GAR040,2024-12-13,Friday,7,6,1,0.857,4,2.53,2.64,high
CAP14260,GAR040,2024-12-14,Saturday,7,2,5,0.286,0,2.15,0.0,low
CAP14261,GAR040,2024-12-15,Sunday,7,2,5,0.286,0,2.26,0.0,low
CAP14262,GAR040,2024-12-16,Monday,7,6,1,0.857,5,2.44,3.64,high
CAP14263,GAR040,2024-12-17,Tuesday,7,5,2,0.714,3,2.52,0.6,high
CAP14264,GAR040,2024-12-18,Wednesday,7,6,1,0.857,10,2.38,3.01,high
CAP14265,GAR040,2024-12-19,Thursday,7,5,2,0.714,0,2.87,0.0,high
CAP14266,GAR040,2024-12-20,Friday,7,4,3,0.571,0,2.27,0.0,moderate
CAP14267,GAR040,2024-12-21,Saturday,7,1,6,0.143,0,2.5,0.0,low
CAP14268,GAR040,2024-12-22,Sunday,7,4,3,0.571,0,2.46,0.0,moderate
CAP14269,GAR040,2024-12-23,Monday,7,3,4,0.429,0,2.4,0.0,moderate
CAP14270,GAR040,2024-12-24,Tuesday,7,6,1,0.857,6,3.02,3.42,high
CAP14271,GAR040,2024-12-25,Wednesday,7,6,1,0.857,2,2.64,2.88,high
CAP14272,GAR040,2024-12-26,Thursday,7,6,1,0.857,10,2.41,4.81,high
CAP14273,GAR040,2024-12-27,Friday,7,4,3,0.571,0,2.75,0.0,moderate
CAP14274,GAR040,2024-12-28,Saturday,7,6,1,0.857,4,2.58,2.26,high
CAP14275,GAR040,2024-12-29,Sunday,7,2,5,0.286,0,2.4,0.0,low
CAP14276,GAR040,2024-12-30,Monday,7,5,2,0.714,1,2.12,0.15,high
CAP14277,GAR040,2024-12-31,Tuesday,7,4,3,0.571,0,2.31,0.0,moderate
CAP14278,GAR040,2025-01-01,Wednesday,7,4,3,0.571,0,2.2,0.0,moderate
CAP14279,GAR040,2025-01-02,Thursday,7,3,4,0.429,0,2.25,0.0,moderate
CAP14280,GAR040,2025-01-03,Friday,7,4,3,0.571,0,2.63,0.0,moderate
CAP14281,GAR040,2025-01-04,Saturday,7,3,4,0.429,0,2.35,0.0,moderate
CAP14282,GAR040,2025-01-05,Sunday,7,5,2,0.714,2,2.59,0.38,high
CAP14283,GAR040,2025-01-06,Monday,7,2,5,0.286,0,2.63,0.0,low
CAP14284,GAR040,2025-01-07,Tuesday,7,7,0,1.0,11,2.38,4.8,very_high
CAP14285,GAR040,2025-01-08,Wednesday,7,5,2,0.714,2,2.57,0.34,high
CAP14286,GAR040,2025-01-09,Thursday,7,5,2,0.714,2,2.73,0.38,high
CAP14287,GAR040,2025-01-10,Friday,7,6,1,0.857,5,2.84,3.12,high
CAP14288,GAR040,2025-01-11,Saturday,7,2,5,0.286,0,2.58,0.0,low
CAP14289,GAR040,2025-01-12,Sunday,7,3,4,0.429,0,2.33,0.0,moderate
CAP14290,GAR040,2025-01-13,Monday,7,5,2,0.714,3,2.37,0.64,high
CAP14291,GAR040,2025-01-14,Tuesday,7,3,4,0.429,0,2.45,0.0,moderate
CAP14292,GAR040,2025-01-15,Wednesday,7,3,4,0.429,0,2.56,0.0,moderate
CAP14293,GAR040,2025-01-16,Thursday,7,5,2,0.714,2,2.79,0.46,high
CAP14294,GAR040,2025-01-17,Friday,7,7,0,1.0,10,2.35,3.27,very_high
CAP14295,GAR040,2025-01-18,Saturday,7,2,5,0.286,0,2.39,0.0,low
CAP14296,GAR040,2025-01-19,Sunday,7,3,4,0.429,0,2.24,0.0,moderate
CAP14297,GAR040,2025-01-20,Monday,7,5,2,0.714,4,2.28,0.85,high
CAP14298,GAR040,2025-01-21,Tuesday,7,3,4,0.429,0,2.5,0.0,moderate
CAP14299,GAR040,2025-01-22,Wednesday,7,6,1,0.857,7,2.62,3.55,high
CAP14300,GAR040,2025-01-23,Thursday,7,6,1,0.857,11,1.97,3.59,very_high
CAP14301,GAR040,2025-01-24,Friday,7,4,3,0.571,0,2.33,0.0,moderate
CAP14302,GAR040,2025-01-25,Saturday,7,5,2,0.714,3,1.93,0.48,high
CAP14303,GAR040,2025-01-26,Sunday,7,4,3,0.571,0,2.92,0.0,moderate
CAP14304,GAR040,2025-01-27,Monday,7,6,1,0.857,4,2.99,3.57,high
CAP14305,GAR040,2025-01-28,Tuesday,7,5,2,0.714,4,2.53,0.66,high
CAP14306,GAR040,2025-01-29,Wednesday,7,4,3,0.571,0,2.77,0.0,moderate
CAP14307,GAR040,2025-01-30,Thursday,7,6,1,0.857,8,2.57,4.23,high
CAP14308,GAR040,2025-01-31,Friday,7,6,1,0.857,6,2.46,3.81,high
CAP14309,GAR040,2025-02-01,Saturday,7,1,6,0.143,0,1.68,0.0,low
CAP14310,GAR040,2025-02-02,Sunday,7,2,5,0.286,0,1.97,0.0,low
CAP14311,GAR040,2025-02-03,Monday,7,5,2,0.714,2,2.77,0.33,high
CAP14312,GAR040,2025-02-04,Tuesday,7,3,4,0.429,0,2.25,0.0,moderate
CAP14313,GAR040,2025-02-05,Wednesday,7,6,1,0.857,7,2.68,3.78,high
CAP14314,GAR040,2025-02-06,Thursday,7,4,3,0.571,0,2.36,0.0,moderate
CAP14315,GAR040,2025-02-07,Friday,7,4,3,0.571,0,2.55,0.0,moderate
CAP14316,GAR040,2025-02-08,Saturday,7,4,3,0.571,0,2.16,0.0,moderate
CAP14317,GAR040,2025-02-09,Sunday,7,2,5,0.286,0,2.04,0.0,low
CAP14318,GAR040,2025-02-10,Monday,7,3,4,0.429,0,2.87,0.0,moderate
CAP14319,GAR040,2025-02-11,Tuesday,7,2,5,0.286,0,2.36,0.0,low
CAP14320,GAR040,2025-02-12,Wednesday,7,2,5,0.286,0,2.57,0.0,low
CAP14321,GAR040,2025-02-13,Thursday,7,4,3,0.571,0,2.95,0.0,moderate
CAP14322,GAR040,2025-02-14,Friday,7,2,5,0.286,0,2.09,0.0,low
CAP14323,GAR040,2025-02-15,Saturday,7,3,4,0.429,0,2.53,0.0,moderate
CAP14324,GAR040,2025-02-16,Sunday,7,1,6,0.143,0,2.45,0.0,low
CAP14325,GAR040,2025-02-17,Monday,7,2,5,0.286,0,2.51,0.0,low
CAP14326,GAR040,2025-02-18,Tuesday,7,2,5,0.286,0,2.52,0.0,low
CAP14327,GAR040,2025-02-19,Wednesday,7,5,2,0.714,0,2.47,0.0,high
CAP14328,GAR040,2025-02-20,Thursday,7,6,1,0.857,5,2.7,2.9,high
CAP14329,GAR040,2025-02-21,Friday,7,3,4,0.429,0,2.54,0.0,moderate
CAP14330,GAR040,2025-02-22,Saturday,7,2,5,0.286,0,2.73,0.0,low
CAP14331,GAR040,2025-02-23,Sunday,7,2,5,0.286,0,2.1,0.0,low
CAP14332,GAR040,2025-02-24,Monday,7,4,3,0.571,0,2.4,0.0,moderate
CAP14333,GAR040,2025-02-25,Tuesday,7,4,3,0.571,0,2.85,0.0,moderate
CAP14334,GAR040,2025-02-26,Wednesday,7,6,1,0.857,2,2.78,2.39,high
CAP14335,GAR040,2025-02-27,Thursday,7,7,0,1.0,9,2.75,3.22,very_high
CAP14336,GAR040,2025-02-28,Friday,7,5,2,0.714,2,2.42,0.34,high
CAP14337,GAR040,2025-03-01,Saturday,7,3,4,0.429,0,2.33,0.0,moderate
CAP14338,GAR040,2025-03-02,Sunday,7,3,4,0.429,0,2.65,0.0,moderate
CAP14339,GAR040,2025-03-03,Monday,7,5,2,0.714,3,2.69,0.71,high
CAP14340,GAR040,2025-03-04,Tuesday,7,5,2,0.714,3,2.35,0.44,high
CAP14341,GAR040,2025-03-05,Wednesday,7,3,4,0.429,0,2.42,0.0,moderate
CAP14342,GAR040,2025-03-06,Thursday,7,5,2,0.714,2,2.61,0.46,high
CAP14343,GAR040,2025-03-07,Friday,7,4,3,0.571,0,2.37,0.0,moderate
CAP14344,GAR040,2025-03-08,Saturday,7,3,4,0.429,0,2.04,0.0,moderate
CAP14345,GAR040,2025-03-09,Sunday,7,1,6,0.143,0,2.18,0.0,low
CAP14346,GAR040,2025-03-10,Monday,7,6,1,0.857,3,2.43,2.1,high
CAP14347,GAR040,2025-03-11,Tuesday,7,4,3,0.571,0,2.61,0.0,moderate
CAP14348,GAR040,2025-03-12,Wednesday,7,3,4,0.429,0,2.64,0.0,moderate
CAP14349,GAR040,2025-03-13,Thursday,7,2,5,0.286,0,2.42,0.0,low
CAP14350,GAR040,2025-03-14,Friday,7,4,3,0.571,0,2.24,0.0,moderate
CAP14351,GAR040,2025-03-15,Saturday,7,4,3,0.571,0,2.13,0.0,moderate
CAP14352,GAR040,2025-03-16,Sunday,7,2,5,0.286,0,2.0,0.0,low
CAP14353,GAR040,2025-03-17,Monday,7,7,0,1.0,9,2.83,3.45,very_high
CAP14354,GAR040,2025-03-18,Tuesday,7,4,3,0.571,0,2.96,0.0,moderate
CAP14355,GAR040,2025-03-19,Wednesday,7,6,1,0.857,3,2.87,3.11,high
CAP14356,GAR040,2025-03-20,Thursday,7,4,3,0.571,0,2.51,0.0,moderate
CAP14357,GAR040,2025-03-21,Friday,7,1,6,0.143,0,2.39,0.0,low
CAP14358,GAR040,2025-03-22,Saturday,7,3,4,0.429,0,2.68,0.0,moderate
CAP14359,GAR040,2025-03-23,Sunday,7,5,2,0.714,4,2.75,0.76,high
CAP14360,GAR040,2025-03-24,Monday,7,5,2,0.714,4,2.32,0.78,high
CAP14361,GAR040,2025-03-25,Tuesday,7,5,2,0.714,2,2.2,0.31,high
CAP14362,GAR040,2025-03-26,Wednesday,7,4,3,0.571,0,2.49,0.0,moderate
CAP14363,GAR040,2025-03-27,Thursday,7,5,2,0.714,2,2.48,0.36,high
CAP14364,GAR040,2025-03-28,Friday,7,3,4,0.429,0,2.28,0.0,moderate
CAP14365,GAR040,2025-03-29,Saturday,7,2,5,0.286,0,2.14,0.0,low
CAP14366,GAR040,2025-03-30,Sunday,7,3,4,0.429,0,2.66,0.0,moderate
CAP14367,GAR040,2025-03-31,Monday,7,6,1,0.857,4,2.72,2.5,high
CAP14368,GAR040,2025-04-01,Tuesday,7,6,1,0.857,6,2.54,3.52,high
CAP14369,GAR040,2025-04-02,Wednesday,7,4,3,0.571,0,2.26,0.0,moderate
CAP14370,GAR040,2025-04-03,Thursday,7,6,1,0.857,4,2.25,2.18,high
CAP14371,GAR040,2025-04-04,Friday,7,2,5,0.286,0,2.27,0.0,low
CAP14372,GAR040,2025-04-05,Saturday,7,3,4,0.429,0,2.59,0.0,moderate
CAP14373,GAR040,2025-04-06,Sunday,7,2,5,0.286,0,1.97,0.0,low
CAP14374,GAR040,2025-04-07,Monday,7,6,1,0.857,5,2.53,2.38,high
CAP14375,GAR040,2025-04-08,Tuesday,7,7,0,1.0,8,2.63,3.07,very_high
CAP14376,GAR040,2025-04-09,Wednesday,7,4,3,0.571,0,2.41,0.0,moderate
CAP14377,GAR040,2025-04-10,Thursday,7,3,4,0.429,0,2.6,0.0,moderate
CAP14378,GAR040,2025-04-11,Friday,7,3,4,0.429,0,2.81,0.0,moderate
CAP14379,GAR040,2025-04-12,Saturday,7,2,5,0.286,0,2.73,0.0,low
CAP14380,GAR040,2025-04-13,Sunday,7,4,3,0.571,0,2.58,0.0,moderate
CAP14381,GAR040,2025-04-14,Monday,7,6,1,0.857,3,2.75,2.23,high
CAP14382,GAR040,2025-04-15,Tuesday,7,4,3,0.571,0,2.33,0.0,moderate
CAP14383,GAR040,2025-04-16,Wednesday,7,4,3,0.571,0,2.32,0.0,moderate
CAP14384,GAR040,2025-04-17,Thursday,7,4,3,0.571,0,2.26,0.0,moderate
CAP14385,GAR040,2025-04-18,Friday,7,3,4,0.429,0,2.78,0.0,moderate
CAP14386,GAR040,2025-04-19,Saturday,7,2,5,0.286,0,2.01,0.0,low
CAP14387,GAR040,2025-04-20,Sunday,7,2,5,0.286,0,2.29,0.0,low
CAP14388,GAR040,2025-04-21,Monday,7,6,1,0.857,4,2.72,2.26,high
CAP14389,GAR040,2025-04-22,Tuesday,7,4,3,0.571,0,2.38,0.0,moderate
CAP14390,GAR040,2025-04-23,Wednesday,7,3,4,0.429,0,2.41,0.0,moderate
CAP14391,GAR040,2025-04-24,Thursday,7,4,3,0.571,0,2.35,0.0,moderate
CAP14392,GAR040,2025-04-25,Friday,7,5,2,0.714,4,2.43,0.62,high
CAP14393,GAR040,2025-04-26,Saturday,7,4,3,0.571,0,2.86,0.0,moderate
CAP14394,GAR040,2025-04-27,Sunday,7,4,3,0.571,0,2.22,0.0,moderate
CAP14395,GAR040,2025-04-28,Monday,7,3,4,0.429,0,2.4,0.0,moderate
CAP14396,GAR040,2025-04-29,Tuesday,7,4,3,0.571,0,2.48,0.0,moderate
CAP14397,GAR040,2025-04-30,Wednesday,7,7,0,1.0,10,2.75,4.02,very_high
CAP14398,GAR040,2025-05-01,Thursday,7,3,4,0.429,0,2.27,0.0,moderate
CAP14399,GAR040,2025-05-02,Friday,7,5,2,0.714,5,2.39,0.94,high
CAP14400,GAR040,2025-05-03,Saturday,7,5,2,0.714,1,2.64,0.22,high
CAP14401,GAR040,2025-05-04,Sunday,7,3,4,0.429,0,2.79,0.0,moderate
CAP14402,GAR040,2025-05-05,Monday,7,7,0,1.0,8,2.93,3.61,very_high
CAP14403,GAR040,2025-05-06,Tuesday,7,7,0,1.0,12,2.52,4.4,very_high
CAP14404,GAR040,2025-05-07,Wednesday,7,6,1,0.857,8,2.58,3.13,high
CAP14405,GAR040,2025-05-08,Thursday,7,5,2,0.714,1,2.49,0.2,high
CAP14406,GAR040,2025-05-09,Friday,7,6,1,0.857,10,2.74,4.97,high
CAP14407,GAR040,2025-05-10,Saturday,7,4,3,0.571,0,1.89,0.0,moderate
CAP14408,GAR040,2025-05-11,Sunday,7,5,2,0.714,2,2.47,0.39,high
CAP14409,GAR040,2025-05-12,Monday,7,6,1,0.857,6,2.34,3.24,high
CAP14410,GAR040,2025-05-13,Tuesday,7,6,1,0.857,4,2.5,3.47,high
CAP14411,GAR040,2025-05-14,Wednesday,7,4,3,0.571,0,2.41,0.0,moderate
CAP14412,GAR040,2025-05-15,Thursday,7,6,1,0.857,7,2.69,2.97,high
CAP14413,GAR040,2025-05-16,Friday,7,3,4,0.429,0,2.23,0.0,moderate
CAP14414,GAR040,2025-05-17,Saturday,7,2,5,0.286,0,2.84,0.0,low
CAP14415,GAR040,2025-05-18,Sunday,7,3,4,0.429,0,2.18,0.0,moderate
CAP14416,GAR040,2025-05-19,Monday,7,5,2,0.714,6,2.1,0.91,high
CAP14417,GAR040,2025-05-20,Tuesday,7,6,1,0.857,9,3.07,3.6,high
CAP14418,GAR040,2025-05-21,Wednesday,7,5,2,0.714,1,2.46,0.18,high
CAP14419,GAR040,2025-05-22,Thursday,7,5,2,0.714,3,2.66,0.59,high
CAP14420,GAR040,2025-05-23,Friday,7,5,2,0.714,3,2.35,0.43,high
CAP14421,GAR040,2025-05-24,Saturday,7,4,3,0.571,0,2.73,0.0,moderate
CAP14422,GAR040,2025-05-25,Sunday,7,3,4,0.429,0,2.53,0.0,moderate
CAP14423,GAR040,2025-05-26,Monday,7,4,3,0.571,0,2.94,0.0,moderate
CAP14424,GAR040,2025-05-27,Tuesday,7,7,0,1.0,13,2.13,4.26,very_high
CAP14425,GAR040,2025-05-28,Wednesday,7,7,0,1.0,8,2.68,2.87,very_high
CAP14426,GAR040,2025-05-29,Thursday,7,3,4,0.429,0,2.49,0.0,moderate
CAP14427,GAR040,2025-05-30,Friday,7,7,0,1.0,4,2.33,3.26,very_high
CAP14428,GAR040,2025-05-31,Saturday,7,4,3,0.571,0,2.31,0.0,moderate
CAP14429,GAR040,2025-06-01,Sunday,7,4,3,0.571,0,2.4,0.0,moderate
CAP14430,GAR040,2025-06-02,Monday,7,3,4,0.429,0,2.52,0.0,moderate
CAP14431,GAR040,2025-06-03,Tuesday,7,6,1,0.857,12,2.28,5.04,very_high
CAP14432,GAR040,2025-06-04,Wednesday,7,6,1,0.857,7,2.6,3.79,high
CAP14433,GAR040,2025-06-05,Thursday,7,4,3,0.571,0,2.37,0.0,moderate
CAP14434,GAR040,2025-06-06,Friday,7,4,3,0.571,0,2.25,0.0,moderate
CAP14435,GAR040,2025-06-07,Saturday,7,4,3,0.571,0,2.57,0.0,moderate
CAP14436,GAR040,2025-06-08,Sunday,7,3,4,0.429,0,3.09,0.0,moderate
CAP14437,GAR040,2025-06-09,Monday,7,5,2,0.714,0,2.87,0.0,high
CAP14438,GAR040,2025-06-10,Tuesday,7,5,2,0.714,3,2.5,0.58,high
CAP14439,GAR040,2025-06-11,Wednesday,7,5,2,0.714,0,2.5,0.0,high
CAP14440,GAR040,2025-06-12,Thursday,7,3,4,0.429,0,2.33,0.0,moderate
CAP14441,GAR040,2025-06-13,Friday,7,4,3,0.571,0,2.22,0.0,moderate
CAP14442,GAR040,2025-06-14,Saturday,7,4,3,0.571,0,2.55,0.0,moderate
CAP14443,GAR040,2025-06-15,Sunday,7,4,3,0.571,0,2.26,0.0,moderate
CAP14444,GAR040,2025-06-16,Monday,7,7,0,1.0,11,2.42,5.03,very_high
CAP14445,GAR040,2025-06-17,Tuesday,7,4,3,0.571,0,2.65,0.0,moderate
CAP14446,GAR040,2025-06-18,Wednesday,7,4,3,0.571,0,2.67,0.0,moderate
CAP14447,GAR040,2025-06-19,Thursday,7,6,1,0.857,4,2.81,2.62,high
CAP14448,GAR040,2025-06-20,Friday,7,5,2,0.714,0,2.64,0.0,high
CAP14449,GAR040,2025-06-21,Saturday,7,3,4,0.429,0,2.28,0.0,moderate
CAP14450,GAR040,2025-06-22,Sunday,7,4,3,0.571,0,2.85,0.0,moderate
CAP14451,GAR040,2025-06-23,Monday,7,6,1,0.857,3,2.79,2.64,high
CAP14452,GAR040,2025-06-24,Tuesday,7,5,2,0.714,1,2.47,0.22,high
CAP14453,GAR040,2025-06-25,Wednesday,7,6,1,0.857,5,2.91,2.56,high
CAP14454,GAR040,2025-06-26,Thursday,7,4,3,0.571,0,2.44,0.0,moderate
CAP14455,GAR040,2025-06-27,Friday,7,6,1,0.857,8,2.34,3.15,high
CAP14456,GAR040,2025-06-28,Saturday,7,3,4,0.429,0,2.27,0.0,moderate
CAP14457,GAR040,2025-06-29,Sunday,7,2,5,0.286,0,2.25,0.0,low
CAP14458,GAR040,2025-06-30,Monday,7,6,1,0.857,4,2.4,2.91,high
CAP14459,GAR040,2025-07-01,Tuesday,7,6,1,0.857,3,2.52,2.67,high
CAP14460,GAR040,2025-07-02,Wednesday,7,6,1,0.857,5,2.02,2.53,high
CAP14461,GAR040,2025-07-03,Thursday,7,5,2,0.714,1,2.68,0.21,high
CAP14462,GAR040,2025-07-04,Friday,7,5,2,0.714,1,2.51,0.18,high
CAP14463,GAR040,2025-07-05,Saturday,7,3,4,0.429,0,2.73,0.0,moderate
CAP14464,GAR040,2025-07-06,Sunday,7,3,4,0.429,0,2.93,0.0,moderate
CAP14465,GAR040,2025-07-07,Monday,7,5,2,0.714,5,2.23,1.01,high
CAP14466,GAR040,2025-07-08,Tuesday,7,6,1,0.857,10,2.8,3.37,high
CAP14467,GAR040,2025-07-09,Wednesday,7,3,4,0.429,0,2.71,0.0,moderate
CAP14468,GAR040,2025-07-10,Thursday,7,6,1,0.857,4,2.63,2.44,high
CAP14469,GAR040,2025-07-11,Friday,7,3,4,0.429,0,2.24,0.0,moderate
CAP14470,GAR040,2025-07-12,Saturday,7,3,4,0.429,0,2.22,0.0,moderate
CAP14471,GAR040,2025-07-13,Sunday,7,2,5,0.286,0,2.42,0.0,low
CAP14472,GAR040,2025-07-14,Monday,7,6,1,0.857,8,2.61,3.43,high
CAP14473,GAR040,2025-07-15,Tuesday,7,5,2,0.714,0,2.49,0.0,high
CAP14474,GAR040,2025-07-16,Wednesday,7,5,2,0.714,6,2.37,0.94,high
CAP14475,GAR040,2025-07-17,Thursday,7,5,2,0.714,2,2.49,0.4,high
CAP14476,GAR040,2025-07-18,Friday,7,2,5,0.286,0,2.05,0.0,low
CAP14477,GAR040,2025-07-19,Saturday,7,3,4,0.429,0,2.38,0.0,moderate
CAP14478,GAR040,2025-07-20,Sunday,7,3,4,0.429,0,2.76,0.0,moderate
CAP14479,GAR040,2025-07-21,Monday,7,6,1,0.857,7,2.81,3.89,high
CAP14480,GAR040,2025-07-22,Tuesday,7,5,2,0.714,1,2.47,0.15,high
CAP14481,GAR040,2025-07-23,Wednesday,7,3,4,0.429,0,2.58,0.0,moderate
CAP14482,GAR040,2025-07-24,Thursday,7,5,2,0.714,2,2.58,0.33,high
CAP14483,GAR040,2025-07-25,Friday,7,4,3,0.571,0,2.12,0.0,moderate
CAP14484,GAR040,2025-07-26,Saturday,7,4,3,0.571,0,2.24,0.0,moderate
CAP14485,GAR040,2025-07-27,Sunday,7,5,2,0.714,1,2.55,0.15,high
CAP14486,GAR040,2025-07-28,Monday,7,6,1,0.857,6,2.58,3.97,high
CAP14487,GAR040,2025-07-29,Tuesday,7,5,2,0.714,2,2.49,0.4,high
CAP14488,GAR040,2025-07-30,Wednesday,7,7,0,1.0,7,2.47,4.16,very_high
CAP14489,GAR040,2025-07-31,Thursday,7,7,0,1.0,4,2.96,2.9,very_high
CAP14490,GAR040,2025-08-01,Friday,7,4,3,0.571,0,2.25,0.0,moderate
CAP14491,GAR040,2025-08-02,Saturday,7,2,5,0.286,0,2.6,0.0,low
CAP14492,GAR040,2025-08-03,Sunday,7,1,6,0.143,0,2.07,0.0,low
CAP14493,GAR040,2025-08-04,Monday,7,6,1,0.857,7,2.65,2.79,high
CAP14494,GAR040,2025-08-05,Tuesday,7,5,2,0.714,2,2.51,0.46,high
CAP14495,GAR040,2025-08-06,Wednesday,7,5,2,0.714,3,2.95,0.51,high
CAP14496,GAR040,2025-08-07,Thursday,7,7,0,1.0,15,2.26,5.04,very_high
CAP14497,GAR040,2025-08-08,Friday,7,5,2,0.714,3,2.26,0.52,high
CAP14498,GAR040,2025-08-09,Saturday,7,5,2,0.714,4,2.46,0.81,high
CAP14499,GAR040,2025-08-10,Sunday,7,2,5,0.286,0,2.59,0.0,low
CAP14500,GAR040,2025-08-11,Monday,7,5,2,0.714,3,2.28,0.4,high
CAP14501,GAR040,2025-08-12,Tuesday,7,3,4,0.429,0,2.74,0.0,moderate
CAP14502,GAR040,2025-08-13,Wednesday,7,7,0,1.0,5,2.71,3.47,very_high
CAP14503,GAR040,2025-08-14,Thursday,7,4,3,0.571,0,2.38,0.0,moderate
CAP14504,GAR040,2025-08-15,Friday,7,6,1,0.857,4,2.59,3.32,high
CAP14505,GAR040,2025-08-16,Saturday,7,5,2,0.714,2,2.51,0.36,high
CAP14506,GAR040,2025-08-17,Sunday,7,2,5,0.286,0,2.06,0.0,low
CAP14507,GAR040,2025-08-18,Monday,7,7,0,1.0,7,2.88,3.45,very_high
CAP14508,GAR040,2025-08-19,Tuesday,7,4,3,0.571,0,2.42,0.0,moderate
CAP14509,GAR040,2025-08-20,Wednesday,7,5,2,0.714,1,2.35,0.16,high
CAP14510,GAR040,2025-08-21,Thursday,7,6,1,0.857,9,2.82,3.56,high
CAP14511,GAR040,2025-08-22,Friday,7,6,1,0.857,5,2.63,2.69,high
CAP14512,GAR040,2025-08-23,Saturday,7,4,3,0.571,0,2.35,0.0,moderate
CAP14513,GAR040,2025-08-24,Sunday,7,1,6,0.143,0,2.84,0.0,low
CAP14514,GAR040,2025-08-25,Monday,7,5,2,0.714,4,2.46,0.71,high
CAP14515,GAR040,2025-08-26,Tuesday,7,6,1,0.857,10,2.23,3.19,high
CAP14516,GAR040,2025-08-27,Wednesday,7,4,3,0.571,0,2.78,0.0,moderate
CAP14517,GAR040,2025-08-28,Thursday,7,4,3,0.571,0,1.96,0.0,moderate
CAP14518,GAR040,2025-08-29,Friday,7,7,0,1.0,7,2.57,3.42,very_high
CAP14519,GAR040,2025-08-30,Saturday,7,2,5,0.286,0,2.56,0.0,low
CAP14520,GAR040,2025-08-31,Sunday,7,2,5,0.286,0,1.92,0.0,low
CAP14521,GAR040,2025-09-01,Monday,7,6,1,0.857,7,2.14,3.76,high
CAP14522,GAR040,2025-09-02,Tuesday,7,2,5,0.286,0,2.19,0.0,low
CAP14523,GAR040,2025-09-03,Wednesday,7,6,1,0.857,5,2.69,3.63,high
CAP14524,GAR040,2025-09-04,Thursday,7,6,1,0.857,7,2.56,3.9,high
CAP14525,GAR040,2025-09-05,Friday,7,4,3,0.571,0,2.23,0.0,moderate
CAP14526,GAR040,2025-09-06,Saturday,7,5,2,0.714,1,2.15,0.2,high
CAP14527,GAR040,2025-09-07,Sunday,7,5,2,0.714,3,2.51,0.56,high
CAP14528,GAR040,2025-09-08,Monday,7,6,1,0.857,4,2.65,3.02,high
CAP14529,GAR040,2025-09-09,Tuesday,7,4,3,0.571,0,2.29,0.0,moderate
CAP14530,GAR040,2025-09-10,Wednesday,7,6,1,0.857,2,2.33,1.95,high
CAP14531,GAR040,2025-09-11,Thursday,7,6,1,0.857,7,2.5,3.95,high
CAP14532,GAR040,2025-09-12,Friday,7,4,3,0.571,0,2.59,0.0,moderate
CAP14533,GAR040,2025-09-13,Saturday,7,4,3,0.571,0,2.77,0.0,moderate
CAP14534,GAR040,2025-09-14,Sunday,7,4,3,0.571,0,3.1,0.0,moderate
CAP14535,GAR040,2025-09-15,Monday,7,5,2,0.714,1,2.75,0.19,high
CAP14536,GAR040,2025-09-16,Tuesday,7,7,0,1.0,12,2.92,4.56,very_high
CAP14537,GAR040,2025-09-17,Wednesday,7,5,2,0.714,8,2.32,1.45,high
CAP14538,GAR040,2025-09-18,Thursday,7,7,0,1.0,2,2.02,2.88,very_high
CAP14539,GAR040,2025-09-19,Friday,7,4,3,0.571,0,2.63,0.0,moderate
CAP14540,GAR040,2025-09-20,Saturday,7,3,4,0.429,0,2.12,0.0,moderate
CAP14541,GAR040,2025-09-21,Sunday,7,2,5,0.286,0,2.25,0.0,low
CAP14542,GAR040,2025-09-22,Monday,7,6,1,0.857,9,2.62,4.14,high
CAP14543,GAR040,2025-09-23,Tuesday,7,5,2,0.714,3,2.46,0.45,high
CAP14544,GAR040,2025-09-24,Wednesday,7,5,2,0.714,4,2.27,0.7,high
CAP14545,GAR040,2025-09-25,Thursday,7,5,2,0.714,1,2.38,0.2,high
CAP14546,GAR040,2025-09-26,Friday,7,2,5,0.286,0,1.98,0.0,low
CAP14547,GAR040,2025-09-27,Saturday,7,2,5,0.286,0,3.07,0.0,low
CAP14548,GAR040,2025-09-28,Sunday,7,4,3,0.571,0,2.9,0.0,moderate
CAP14549,GAR040,2025-09-29,Monday,7,5,2,0.714,1,2.27,0.16,high
CAP14550,GAR040,2025-09-30,Tuesday,7,7,0,1.0,7,1.93,3.34,very_high
CAP14551,GAR040,2025-10-01,Wednesday,7,3,4,0.429,0,2.11,0.0,moderate
CAP14552,GAR040,2025-10-02,Thursday,7,3,4,0.429,0,2.26,0.0,moderate
CAP14553,GAR040,2025-10-03,Friday,7,5,2,0.714,0,2.46,0.0,high
CAP14554,GAR040,2025-10-04,Saturday,7,2,5,0.286,0,2.49,0.0,low
CAP14555,GAR040,2025-10-05,Sunday,7,2,5,0.286,0,2.21,0.0,low
